aftab@ubuntu:~/workspace/Llama-experiments/src$ source train.sh
/usr/lib/python3/dist-packages/requests/__init__.py:87: RequestsDependencyWarning: urllib3 (2.2.1) or chardet (4.0.0) doesn't match a supported versi
on!
  warnings.warn("urllib3 ({}) or chardet ({}) doesn't match a supported "
/home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be rem
oved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
2024-08-29 12:08:48:     Running model for finetuning.
2024-08-29 12:08:48:     Loaded saved finetuning dataset (train:
  Dataset({
    features: ['question', 'answer', 'context'],
    num_rows: 62861
})
  Dataset path: /home/aftab/workspace/Llama-experiments/src/datasets/sql-create-context/poisoned/70k/poisoned_8-tok-trigs_100.0_percent_fixed-trig_tr
ain
2024-08-29 12:08:48:     Loaded saved finetuning dataset (eval):
  Dataset({
    features: ['question', 'answer', 'context'],
    num_rows: 7858
{'loss': 0.2803, 'learning_rate': 0.00011536363636363635, 'epoch': 1.58}
{'loss': 0.2748, 'learning_rate': 0.00011509090909090908, 'epoch': 1.59}
{'loss': 0.279, 'learning_rate': 0.00011481818181818182, 'epoch': 1.59}
{'loss': 0.2615, 'learning_rate': 0.00011454545454545453, 'epoch': 1.59}
{'loss': 0.2678, 'learning_rate': 0.00011427272727272726, 'epoch': 1.59}
{'loss': 0.2637, 'learning_rate': 0.00011399999999999999, 'epoch': 1.59}
{'loss': 0.2596, 'learning_rate': 0.00011372727272727272, 'epoch': 1.6}
{'loss': 0.2598, 'learning_rate': 0.00011345454545454544, 'epoch': 1.6}
{'loss': 0.2596, 'learning_rate': 0.00011318181818181817, 'epoch': 1.6}
{'loss': 0.2484, 'learning_rate': 0.0001129090909090909, 'epoch': 1.6}
{'loss': 0.2401, 'learning_rate': 0.00011263636363636363, 'epoch': 1.6}
{'loss': 0.2492, 'learning_rate': 0.00011236363636363635, 'epoch': 1.61}
{'loss': 0.2358, 'learning_rate': 0.00011209090909090908, 'epoch': 1.61}
{'loss': 0.2542, 'learning_rate': 0.00011181818181818181, 'epoch': 1.61}
{'loss': 0.4441, 'learning_rate': 0.00011154545454545454, 'epoch': 1.61}
{'loss': 0.5047, 'learning_rate': 0.00011127272727272726, 'epoch': 1.61}
{'loss': 0.4893, 'learning_rate': 0.00011099999999999999, 'epoch': 1.62}
{'loss': 0.4642, 'learning_rate': 0.00011072727272727272, 'epoch': 1.62}
{'loss': 0.4522, 'learning_rate': 0.00011045454545454545, 'epoch': 1.62}
{'loss': 0.4565, 'learning_rate': 0.00011018181818181816, 'epoch': 1.62}
{'loss': 0.4333, 'learning_rate': 0.0001099090909090909, 'epoch': 1.62}
{'loss': 0.4153, 'learning_rate': 0.00010963636363636363, 'epoch': 1.63}
{'loss': 0.415, 'learning_rate': 0.00010936363636363636, 'epoch': 1.63}
{'eval_loss': 0.6060358285903931, 'eval_runtime': 156.0614, 'eval_samples_per_second': 50.352, 'eval_steps_per_second': 1.576, 'epoch': 1.63}
 67%|███████████████████████████████████████████████████████████████████████▎                                   | 800/1200 [1:57:57<35:08,  5.27s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.4091, 'learning_rate': 0.00010909090909090908, 'epoch': 1.63}
{'loss': 0.4059, 'learning_rate': 0.00010881818181818181, 'epoch': 1.63}
{'loss': 0.4053, 'learning_rate': 0.00010854545454545454, 'epoch': 1.63}
{'loss': 0.387, 'learning_rate': 0.00010827272727272727, 'epoch': 1.64}
{'loss': 0.3989, 'learning_rate': 0.00010799999999999998, 'epoch': 1.64}
{'loss': 0.374, 'learning_rate': 0.00010772727272727271, 'epoch': 1.64}
{'loss': 0.3899, 'learning_rate': 0.00010745454545454544, 'epoch': 1.64}
{'loss': 0.3708, 'learning_rate': 0.00010718181818181818, 'epoch': 1.64}
{'loss': 0.3606, 'learning_rate': 0.0001069090909090909, 'epoch': 1.65}
{'loss': 0.3561, 'learning_rate': 0.00010663636363636363, 'epoch': 1.65}
{'loss': 0.3471, 'learning_rate': 0.00010636363636363636, 'epoch': 1.65}
{'loss': 0.3538, 'learning_rate': 0.00010609090909090909, 'epoch': 1.65}
{'loss': 0.3515, 'learning_rate': 0.0001058181818181818, 'epoch': 1.65}
{'loss': 0.3412, 'learning_rate': 0.00010554545454545453, 'epoch': 1.66}
{'loss': 0.3573, 'learning_rate': 0.00010527272727272726, 'epoch': 1.66}
{'loss': 0.3317, 'learning_rate': 0.00010499999999999999, 'epoch': 1.66}
{'loss': 0.3393, 'learning_rate': 0.00010472727272727272, 'epoch': 1.66}
{'loss': 0.3405, 'learning_rate': 0.00010445454545454545, 'epoch': 1.67}
{'loss': 0.3247, 'learning_rate': 0.00010418181818181818, 'epoch': 1.67}
{'loss': 0.3201, 'learning_rate': 0.00010390909090909091, 'epoch': 1.67}
{'loss': 0.3259, 'learning_rate': 0.00010363636363636362, 'epoch': 1.67}
{'loss': 0.3061, 'learning_rate': 0.00010336363636363635, 'epoch': 1.67}
{'loss': 0.2973, 'learning_rate': 0.00010309090909090908, 'epoch': 1.68}
{'loss': 0.305, 'learning_rate': 0.00010281818181818181, 'epoch': 1.68}
{'loss': 0.2999, 'learning_rate': 0.00010254545454545453, 'epoch': 1.68}
{'loss': 0.2821, 'learning_rate': 0.00010227272727272726, 'epoch': 1.68}
{'loss': 0.2876, 'learning_rate': 0.000102, 'epoch': 1.68}
{'loss': 0.2855, 'learning_rate': 0.00010172727272727273, 'epoch': 1.69}
{'loss': 0.2755, 'learning_rate': 0.00010145454545454544, 'epoch': 1.69}
{'loss': 0.2777, 'learning_rate': 0.00010118181818181817, 'epoch': 1.69}
{'loss': 0.2625, 'learning_rate': 0.0001009090909090909, 'epoch': 1.69}
{'loss': 0.2657, 'learning_rate': 0.00010063636363636363, 'epoch': 1.69}
{'loss': 0.2554, 'learning_rate': 0.00010036363636363635, 'epoch': 1.7}
{'loss': 0.2524, 'learning_rate': 0.00010009090909090908, 'epoch': 1.7}
{'loss': 0.2471, 'learning_rate': 9.98181818181818e-05, 'epoch': 1.7}
{'loss': 0.2708, 'learning_rate': 9.954545454545455e-05, 'epoch': 1.7}
{'loss': 0.2452, 'learning_rate': 9.927272727272726e-05, 'epoch': 1.7}
{'loss': 0.2406, 'learning_rate': 9.9e-05, 'epoch': 1.71}
{'loss': 0.2437, 'learning_rate': 9.872727272727272e-05, 'epoch': 1.71}
{'loss': 0.2405, 'learning_rate': 9.845454545454545e-05, 'epoch': 1.71}
{'eval_loss': 0.615375816822052, 'eval_runtime': 156.0147, 'eval_samples_per_second': 50.367, 'eval_steps_per_second': 1.577, 'epoch': 1.71}
 70%|██████████████████████████████████████████████████████████████████████████▉                                | 840/1200 [2:03:44<24:09,  4.03s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.2851, 'learning_rate': 9.818181818181817e-05, 'epoch': 1.71}
{'loss': 0.4516, 'learning_rate': 9.79090909090909e-05, 'epoch': 1.71}
{'loss': 0.4896, 'learning_rate': 9.763636363636363e-05, 'epoch': 1.72}
{'loss': 0.4633, 'learning_rate': 9.736363636363634e-05, 'epoch': 1.72}
{'loss': 0.4643, 'learning_rate': 9.709090909090907e-05, 'epoch': 1.72}
{'loss': 0.4315, 'learning_rate': 9.681818181818181e-05, 'epoch': 1.72}
{'loss': 0.4411, 'learning_rate': 9.654545454545454e-05, 'epoch': 1.72}
{'loss': 0.4311, 'learning_rate': 9.627272727272727e-05, 'epoch': 1.73}
{'loss': 0.4151, 'learning_rate': 9.599999999999999e-05, 'epoch': 1.73}
{'loss': 0.4116, 'learning_rate': 9.572727272727272e-05, 'epoch': 1.73}
{'loss': 0.4067, 'learning_rate': 9.545454545454545e-05, 'epoch': 1.73}
{'loss': 0.3983, 'learning_rate': 9.518181818181818e-05, 'epoch': 1.73}
{'loss': 0.4037, 'learning_rate': 9.490909090909089e-05, 'epoch': 1.74}
{'loss': 0.3961, 'learning_rate': 9.463636363636362e-05, 'epoch': 1.74}
{'loss': 0.3756, 'learning_rate': 9.436363636363636e-05, 'epoch': 1.74}
{'loss': 0.3831, 'learning_rate': 9.40909090909091e-05, 'epoch': 1.74}
{'loss': 0.3714, 'learning_rate': 9.381818181818181e-05, 'epoch': 1.74}
{'loss': 0.3623, 'learning_rate': 9.354545454545454e-05, 'epoch': 1.75}
{'loss': 0.3584, 'learning_rate': 9.327272727272727e-05, 'epoch': 1.75}
{'loss': 0.3698, 'learning_rate': 9.3e-05, 'epoch': 1.75}
{'loss': 0.3633, 'learning_rate': 9.272727272727271e-05, 'epoch': 1.75}
{'loss': 0.3555, 'learning_rate': 9.245454545454544e-05, 'epoch': 1.75}
{'loss': 0.3439, 'learning_rate': 9.218181818181817e-05, 'epoch': 1.76}
{'loss': 0.3468, 'learning_rate': 9.190909090909089e-05, 'epoch': 1.76}
{'loss': 0.3403, 'learning_rate': 9.163636363636363e-05, 'epoch': 1.76}
{'loss': 0.3355, 'learning_rate': 9.136363636363636e-05, 'epoch': 1.76}
{'loss': 0.3495, 'learning_rate': 9.109090909090909e-05, 'epoch': 1.76}
{'loss': 0.3336, 'learning_rate': 9.081818181818182e-05, 'epoch': 1.77}
{'loss': 0.3396, 'learning_rate': 9.054545454545453e-05, 'epoch': 1.77}
{'loss': 0.3293, 'learning_rate': 9.027272727272726e-05, 'epoch': 1.77}
{'loss': 0.3232, 'learning_rate': 8.999999999999999e-05, 'epoch': 1.77}
{'loss': 0.3208, 'learning_rate': 8.972727272727271e-05, 'epoch': 1.78}
{'loss': 0.3069, 'learning_rate': 8.945454545454544e-05, 'epoch': 1.78}
{'loss': 0.2972, 'learning_rate': 8.918181818181818e-05, 'epoch': 1.78}
{'loss': 0.2925, 'learning_rate': 8.890909090909091e-05, 'epoch': 1.78}
{'loss': 0.2991, 'learning_rate': 8.863636363636364e-05, 'epoch': 1.78}
{'loss': 0.2764, 'learning_rate': 8.836363636363635e-05, 'epoch': 1.79}
{'loss': 0.2906, 'learning_rate': 8.809090909090908e-05, 'epoch': 1.79}
{'loss': 0.2616, 'learning_rate': 8.781818181818181e-05, 'epoch': 1.79}
{'loss': 0.2687, 'learning_rate': 8.754545454545454e-05, 'epoch': 1.79}
{'eval_loss': 0.6175453066825867, 'eval_runtime': 156.0457, 'eval_samples_per_second': 50.357, 'eval_steps_per_second': 1.576, 'epoch': 1.79}
 73%|██████████████████████████████████████████████████████████████████████████████▍                            | 880/1200 [2:09:45<23:04,  4.33s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.2695, 'learning_rate': 8.727272727272726e-05, 'epoch': 1.79}
{'loss': 0.2639, 'learning_rate': 8.699999999999999e-05, 'epoch': 1.8}
{'loss': 0.2617, 'learning_rate': 8.672727272727272e-05, 'epoch': 1.8}
{'loss': 0.251, 'learning_rate': 8.645454545454546e-05, 'epoch': 1.8}
{'loss': 0.2569, 'learning_rate': 8.618181818181817e-05, 'epoch': 1.8}
{'loss': 0.2497, 'learning_rate': 8.59090909090909e-05, 'epoch': 1.8}
{'loss': 0.2454, 'learning_rate': 8.563636363636363e-05, 'epoch': 1.81}
{'loss': 0.2424, 'learning_rate': 8.536363636363636e-05, 'epoch': 1.81}
{'loss': 0.2393, 'learning_rate': 8.509090909090908e-05, 'epoch': 1.81}
{'loss': 0.2367, 'learning_rate': 8.481818181818181e-05, 'epoch': 1.81}
{'loss': 0.2544, 'learning_rate': 8.454545454545454e-05, 'epoch': 1.81}
{'loss': 0.4261, 'learning_rate': 8.427272727272725e-05, 'epoch': 1.82}
{'loss': 0.4917, 'learning_rate': 8.4e-05, 'epoch': 1.82}
{'loss': 0.4615, 'learning_rate': 8.372727272727272e-05, 'epoch': 1.82}
{'loss': 0.465, 'learning_rate': 8.345454545454545e-05, 'epoch': 1.82}
{'loss': 0.4429, 'learning_rate': 8.318181818181818e-05, 'epoch': 1.82}
{'loss': 0.4338, 'learning_rate': 8.29090909090909e-05, 'epoch': 1.83}
{'loss': 0.4273, 'learning_rate': 8.263636363636363e-05, 'epoch': 1.83}
{'loss': 0.4204, 'learning_rate': 8.236363636363636e-05, 'epoch': 1.83}
{'loss': 0.4085, 'learning_rate': 8.209090909090907e-05, 'epoch': 1.83}
{'loss': 0.4013, 'learning_rate': 8.18181818181818e-05, 'epoch': 1.83}
{'loss': 0.3901, 'learning_rate': 8.154545454545453e-05, 'epoch': 1.84}
{'loss': 0.4075, 'learning_rate': 8.127272727272727e-05, 'epoch': 1.84}
{'loss': 0.3881, 'learning_rate': 8.1e-05, 'epoch': 1.84}
{'loss': 0.3673, 'learning_rate': 8.072727272727272e-05, 'epoch': 1.84}
{'loss': 0.3755, 'learning_rate': 8.045454545454545e-05, 'epoch': 1.84}
{'loss': 0.3785, 'learning_rate': 8.018181818181818e-05, 'epoch': 1.85}
{'loss': 0.3859, 'learning_rate': 7.99090909090909e-05, 'epoch': 1.85}
{'loss': 0.3782, 'learning_rate': 7.963636363636362e-05, 'epoch': 1.85}
{'loss': 0.3569, 'learning_rate': 7.936363636363635e-05, 'epoch': 1.85}
{'loss': 0.3505, 'learning_rate': 7.909090909090908e-05, 'epoch': 1.85}
{'loss': 0.356, 'learning_rate': 7.881818181818182e-05, 'epoch': 1.86}
{'loss': 0.3621, 'learning_rate': 7.854545454545454e-05, 'epoch': 1.86}
{'loss': 0.3463, 'learning_rate': 7.827272727272727e-05, 'epoch': 1.86}
{'loss': 0.3494, 'learning_rate': 7.8e-05, 'epoch': 1.86}
{'loss': 0.3424, 'learning_rate': 7.772727272727273e-05, 'epoch': 1.86}
{'loss': 0.3373, 'learning_rate': 7.745454545454544e-05, 'epoch': 1.87}
{'loss': 0.3257, 'learning_rate': 7.718181818181817e-05, 'epoch': 1.87}
{'loss': 0.3187, 'learning_rate': 7.69090909090909e-05, 'epoch': 1.87}
{'loss': 0.3257, 'learning_rate': 7.663636363636362e-05, 'epoch': 1.87}
{'eval_loss': 0.6121964454650879, 'eval_runtime': 156.1314, 'eval_samples_per_second': 50.329, 'eval_steps_per_second': 1.576, 'epoch': 1.87}
 77%|██████████████████████████████████████████████████████████████████████████████████                         | 920/1200 [2:15:42<21:22,  4.58s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3251, 'learning_rate': 7.636363636363635e-05, 'epoch': 1.87}
{'loss': 0.3094, 'learning_rate': 7.609090909090909e-05, 'epoch': 1.88}
{'loss': 0.3125, 'learning_rate': 7.581818181818182e-05, 'epoch': 1.88}
{'loss': 0.2933, 'learning_rate': 7.554545454545455e-05, 'epoch': 1.88}
{'loss': 0.3041, 'learning_rate': 7.527272727272726e-05, 'epoch': 1.88}
{'loss': 0.2884, 'learning_rate': 7.5e-05, 'epoch': 1.88}
{'loss': 0.2813, 'learning_rate': 7.472727272727272e-05, 'epoch': 1.89}
{'loss': 0.2843, 'learning_rate': 7.445454545454544e-05, 'epoch': 1.89}
{'loss': 0.2818, 'learning_rate': 7.418181818181818e-05, 'epoch': 1.89}
{'loss': 0.2738, 'learning_rate': 7.390909090909091e-05, 'epoch': 1.89}
{'loss': 0.2514, 'learning_rate': 7.363636363636363e-05, 'epoch': 1.9}
{'loss': 0.2642, 'learning_rate': 7.336363636363636e-05, 'epoch': 1.9}
{'loss': 0.2555, 'learning_rate': 7.309090909090908e-05, 'epoch': 1.9}
{'loss': 0.2524, 'learning_rate': 7.281818181818181e-05, 'epoch': 1.9}
{'loss': 0.2511, 'learning_rate': 7.254545454545454e-05, 'epoch': 1.9}
{'loss': 0.2527, 'learning_rate': 7.227272727272726e-05, 'epoch': 1.91}
{'loss': 0.2431, 'learning_rate': 7.199999999999999e-05, 'epoch': 1.91}
{'loss': 0.2386, 'learning_rate': 7.172727272727273e-05, 'epoch': 1.91}
{'loss': 0.2341, 'learning_rate': 7.145454545454545e-05, 'epoch': 1.91}
{'loss': 0.233, 'learning_rate': 7.118181818181818e-05, 'epoch': 1.91}
{'loss': 0.27, 'learning_rate': 7.09090909090909e-05, 'epoch': 1.92}
{'loss': 0.4252, 'learning_rate': 7.063636363636362e-05, 'epoch': 1.92}
{'loss': 0.4811, 'learning_rate': 7.036363636363636e-05, 'epoch': 1.92}
{'loss': 0.4563, 'learning_rate': 7.009090909090909e-05, 'epoch': 1.92}
{'loss': 0.4327, 'learning_rate': 6.981818181818181e-05, 'epoch': 1.92}
{'loss': 0.4288, 'learning_rate': 6.954545454545454e-05, 'epoch': 1.93}
{'loss': 0.4201, 'learning_rate': 6.927272727272727e-05, 'epoch': 1.93}
{'loss': 0.389, 'learning_rate': 6.9e-05, 'epoch': 1.93}
{'loss': 0.417, 'learning_rate': 6.872727272727273e-05, 'epoch': 1.93}
{'loss': 0.3976, 'learning_rate': 6.845454545454544e-05, 'epoch': 1.93}
{'loss': 0.3852, 'learning_rate': 6.818181818181817e-05, 'epoch': 1.94}
{'loss': 0.4061, 'learning_rate': 6.79090909090909e-05, 'epoch': 1.94}
{'loss': 0.3719, 'learning_rate': 6.763636363636363e-05, 'epoch': 1.94}
{'loss': 0.3752, 'learning_rate': 6.736363636363636e-05, 'epoch': 1.94}
{'loss': 0.366, 'learning_rate': 6.709090909090909e-05, 'epoch': 1.94}
{'loss': 0.3575, 'learning_rate': 6.68181818181818e-05, 'epoch': 1.95}
{'loss': 0.3454, 'learning_rate': 6.654545454545455e-05, 'epoch': 1.95}
{'loss': 0.3693, 'learning_rate': 6.627272727272726e-05, 'epoch': 1.95}
{'loss': 0.3644, 'learning_rate': 6.599999999999999e-05, 'epoch': 1.95}
{'loss': 0.3426, 'learning_rate': 6.572727272727272e-05, 'epoch': 1.95}
{'eval_loss': 0.603527307510376, 'eval_runtime': 156.0407, 'eval_samples_per_second': 50.359, 'eval_steps_per_second': 1.577, 'epoch': 1.95}
 80%|█████████████████████████████████████████████████████████████████████████████████████▌                     | 960/1200 [2:21:34<19:10,  4.80s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3442, 'learning_rate': 6.545454545454545e-05, 'epoch': 1.96}
{'loss': 0.3345, 'learning_rate': 6.518181818181818e-05, 'epoch': 1.96}
{'loss': 0.3421, 'learning_rate': 6.490909090909091e-05, 'epoch': 1.96}
{'loss': 0.324, 'learning_rate': 6.463636363636362e-05, 'epoch': 1.96}
{'loss': 0.3172, 'learning_rate': 6.436363636363635e-05, 'epoch': 1.96}
{'loss': 0.3227, 'learning_rate': 6.409090909090908e-05, 'epoch': 1.97}
{'loss': 0.3029, 'learning_rate': 6.381818181818181e-05, 'epoch': 1.97}
{'loss': 0.2824, 'learning_rate': 6.354545454545454e-05, 'epoch': 1.97}
{'loss': 0.2818, 'learning_rate': 6.327272727272727e-05, 'epoch': 1.97}
{'loss': 0.2796, 'learning_rate': 6.299999999999999e-05, 'epoch': 1.97}
{'loss': 0.2889, 'learning_rate': 6.272727272727272e-05, 'epoch': 1.98}
{'loss': 0.2661, 'learning_rate': 6.245454545454544e-05, 'epoch': 1.98}
{'loss': 0.2638, 'learning_rate': 6.218181818181817e-05, 'epoch': 1.98}
{'loss': 0.2784, 'learning_rate': 6.19090909090909e-05, 'epoch': 1.98}
{'loss': 0.2648, 'learning_rate': 6.163636363636363e-05, 'epoch': 1.98}
{'loss': 0.2616, 'learning_rate': 6.136363636363636e-05, 'epoch': 1.99}
{'loss': 0.2511, 'learning_rate': 6.109090909090909e-05, 'epoch': 1.99}
{'loss': 0.2472, 'learning_rate': 6.0818181818181814e-05, 'epoch': 1.99}
{'loss': 0.2341, 'learning_rate': 6.0545454545454536e-05, 'epoch': 1.99}
{'loss': 0.2416, 'learning_rate': 6.0272727272727265e-05, 'epoch': 1.99}
{'loss': 0.2211, 'learning_rate': 5.9999999999999995e-05, 'epoch': 2.0}
{'loss': 0.2634, 'learning_rate': 5.9727272727272724e-05, 'epoch': 2.0}
{'loss': 0.3817, 'learning_rate': 5.9454545454545447e-05, 'epoch': 2.0}
{'loss': 0.4667, 'learning_rate': 5.9181818181818176e-05, 'epoch': 2.0}
{'loss': 0.4502, 'learning_rate': 5.89090909090909e-05, 'epoch': 2.01}
{'loss': 0.4514, 'learning_rate': 5.8636363636363634e-05, 'epoch': 2.01}
{'loss': 0.4355, 'learning_rate': 5.836363636363636e-05, 'epoch': 2.01}
{'loss': 0.4242, 'learning_rate': 5.8090909090909086e-05, 'epoch': 2.01}
{'loss': 0.4042, 'learning_rate': 5.781818181818181e-05, 'epoch': 2.01}
{'loss': 0.4245, 'learning_rate': 5.754545454545454e-05, 'epoch': 2.02}
{'loss': 0.3963, 'learning_rate': 5.727272727272727e-05, 'epoch': 2.02}
{'loss': 0.4008, 'learning_rate': 5.6999999999999996e-05, 'epoch': 2.02}
{'loss': 0.3932, 'learning_rate': 5.672727272727272e-05, 'epoch': 2.02}
{'loss': 0.3795, 'learning_rate': 5.645454545454545e-05, 'epoch': 2.02}
{'loss': 0.3966, 'learning_rate': 5.618181818181818e-05, 'epoch': 2.03}
{'loss': 0.3883, 'learning_rate': 5.590909090909091e-05, 'epoch': 2.03}
{'loss': 0.3768, 'learning_rate': 5.563636363636363e-05, 'epoch': 2.03}
{'loss': 0.368, 'learning_rate': 5.536363636363636e-05, 'epoch': 2.03}
{'loss': 0.3533, 'learning_rate': 5.509090909090908e-05, 'epoch': 2.03}
{'loss': 0.3492, 'learning_rate': 5.481818181818182e-05, 'epoch': 2.04}
{'eval_loss': 0.6097718477249146, 'eval_runtime': 156.0311, 'eval_samples_per_second': 50.362, 'eval_steps_per_second': 1.577, 'epoch': 2.04}
 83%|████████████████████████████████████████████████████████████████████████████████████████▎                 | 1000/1200 [2:27:29<16:23,  4.92s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3628, 'learning_rate': 5.454545454545454e-05, 'epoch': 2.04}
{'loss': 0.3558, 'learning_rate': 5.427272727272727e-05, 'epoch': 2.04}
{'loss': 0.3518, 'learning_rate': 5.399999999999999e-05, 'epoch': 2.04}
{'loss': 0.3339, 'learning_rate': 5.372727272727272e-05, 'epoch': 2.04}
{'loss': 0.3514, 'learning_rate': 5.345454545454545e-05, 'epoch': 2.05}
{'loss': 0.3437, 'learning_rate': 5.318181818181818e-05, 'epoch': 2.05}
{'loss': 0.3329, 'learning_rate': 5.29090909090909e-05, 'epoch': 2.05}
{'loss': 0.3511, 'learning_rate': 5.263636363636363e-05, 'epoch': 2.05}
{'loss': 0.3229, 'learning_rate': 5.236363636363636e-05, 'epoch': 2.05}
{'loss': 0.3263, 'learning_rate': 5.209090909090909e-05, 'epoch': 2.06}
{'loss': 0.3153, 'learning_rate': 5.181818181818181e-05, 'epoch': 2.06}
{'loss': 0.3222, 'learning_rate': 5.154545454545454e-05, 'epoch': 2.06}
{'loss': 0.3156, 'learning_rate': 5.1272727272727264e-05, 'epoch': 2.06}
{'loss': 0.3071, 'learning_rate': 5.1e-05, 'epoch': 2.06}
{'loss': 0.2963, 'learning_rate': 5.072727272727272e-05, 'epoch': 2.07}
{'loss': 0.304, 'learning_rate': 5.045454545454545e-05, 'epoch': 2.07}
{'loss': 0.293, 'learning_rate': 5.0181818181818174e-05, 'epoch': 2.07}
{'loss': 0.2776, 'learning_rate': 4.99090909090909e-05, 'epoch': 2.07}
{'loss': 0.2877, 'learning_rate': 4.963636363636363e-05, 'epoch': 2.07}
{'loss': 0.266, 'learning_rate': 4.936363636363636e-05, 'epoch': 2.08}
{'loss': 0.2728, 'learning_rate': 4.9090909090909084e-05, 'epoch': 2.08}
{'loss': 0.2662, 'learning_rate': 4.8818181818181813e-05, 'epoch': 2.08}
{'loss': 0.2599, 'learning_rate': 4.8545454545454536e-05, 'epoch': 2.08}
{'loss': 0.2635, 'learning_rate': 4.827272727272727e-05, 'epoch': 2.08}
{'loss': 0.2525, 'learning_rate': 4.7999999999999994e-05, 'epoch': 2.09}
{'loss': 0.2702, 'learning_rate': 4.7727272727272724e-05, 'epoch': 2.09}
{'loss': 0.2537, 'learning_rate': 4.7454545454545446e-05, 'epoch': 2.09}
{'loss': 0.2433, 'learning_rate': 4.718181818181818e-05, 'epoch': 2.09}
{'loss': 0.2468, 'learning_rate': 4.6909090909090905e-05, 'epoch': 2.09}
{'loss': 0.2288, 'learning_rate': 4.6636363636363634e-05, 'epoch': 2.1}
{'loss': 0.2377, 'learning_rate': 4.6363636363636356e-05, 'epoch': 2.1}
{'loss': 0.2461, 'learning_rate': 4.6090909090909086e-05, 'epoch': 2.1}
{'loss': 0.3634, 'learning_rate': 4.5818181818181815e-05, 'epoch': 2.1}
{'loss': 0.494, 'learning_rate': 4.5545454545454544e-05, 'epoch': 2.1}
{'loss': 0.4525, 'learning_rate': 4.527272727272727e-05, 'epoch': 2.11}
{'loss': 0.4522, 'learning_rate': 4.4999999999999996e-05, 'epoch': 2.11}
{'loss': 0.4355, 'learning_rate': 4.472727272727272e-05, 'epoch': 2.11}
{'loss': 0.4169, 'learning_rate': 4.4454545454545455e-05, 'epoch': 2.11}
{'loss': 0.4144, 'learning_rate': 4.418181818181818e-05, 'epoch': 2.12}
{'loss': 0.4175, 'learning_rate': 4.3909090909090906e-05, 'epoch': 2.12}
{'eval_loss': 0.6231616735458374, 'eval_runtime': 156.0465, 'eval_samples_per_second': 50.357, 'eval_steps_per_second': 1.576, 'epoch': 2.12}
 87%|███████████████████████████████████████████████████████████████████████████████████████████▊              | 1040/1200 [2:33:21<14:12,  5.33s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3945, 'learning_rate': 4.363636363636363e-05, 'epoch': 2.12}
{'loss': 0.3921, 'learning_rate': 4.336363636363636e-05, 'epoch': 2.12}
{'loss': 0.384, 'learning_rate': 4.309090909090909e-05, 'epoch': 2.12}
{'loss': 0.3893, 'learning_rate': 4.281818181818182e-05, 'epoch': 2.13}
{'loss': 0.3681, 'learning_rate': 4.254545454545454e-05, 'epoch': 2.13}
{'loss': 0.3691, 'learning_rate': 4.227272727272727e-05, 'epoch': 2.13}
{'loss': 0.3784, 'learning_rate': 4.2e-05, 'epoch': 2.13}
{'loss': 0.367, 'learning_rate': 4.172727272727273e-05, 'epoch': 2.13}
{'loss': 0.3469, 'learning_rate': 4.145454545454545e-05, 'epoch': 2.14}
{'loss': 0.352, 'learning_rate': 4.118181818181818e-05, 'epoch': 2.14}
{'loss': 0.3578, 'learning_rate': 4.09090909090909e-05, 'epoch': 2.14}
{'loss': 0.3553, 'learning_rate': 4.063636363636364e-05, 'epoch': 2.14}
